age,fnlwgt,education-num,marital-status,sex,capital-gain,capital-loss,hours-per-week,income
51,410114,14,Married-civ-spouse,Male,0,0,40,>50K
36,247750,9,Married-civ-spouse,Male,0,0,45,<=50K
65,325089,6,Divorced,Male,0,0,40,<=50K
19,385901,10,Never-married,Male,0,0,22,<=50K
57,173796,9,Married-civ-spouse,Male,0,1887,40,>50K
28,130856,6,Married-civ-spouse,Male,0,0,36,<=50K
31,159322,9,Never-married,Male,0,0,40,<=50K
43,413760,10,Separated,Male,0,0,40,<=50K
55,157486,14,Married-civ-spouse,Male,7298,0,40,>50K
39,112158,10,Married-civ-spouse,Male,0,0,26,<=50K
60,52152,14,Never-married,Male,0,0,50,<=50K
35,144937,9,Married-civ-spouse,Male,0,0,42,<=50K
35,79050,9,Never-married,Male,0,0,72,<=50K
34,260560,9,Never-married,Male,0,0,50,<=50K
35,589809,10,Never-married,Male,13550,0,60,>50K
52,294991,13,Married-civ-spouse,Male,0,0,40,>50K
30,292472,10,Married-civ-spouse,Male,0,0,55,>50K
47,479611,13,Divorced,Male,0,0,50,<=50K
43,405374,10,Separated,Male,0,0,40,<=50K
55,143266,9,Divorced,Male,0,0,25,<=50K
33,207201,9,Married-civ-spouse,Male,0,0,55,>50K
31,22201,9,Married-civ-spouse,Male,0,0,40,>50K
30,154950,13,Married-civ-spouse,Male,0,0,72,>50K
42,325353,12,Married-civ-spouse,Male,7688,0,42,>50K
61,54373,10,Married-civ-spouse,Male,0,0,40,<=50K
24,187397,10,Never-married,Male,1151,0,40,<=50K
20,34310,10,Never-married,Male,0,0,20,<=50K
48,162816,12,Married-civ-spouse,Male,0,0,45,<=50K
50,307555,13,Divorced,Male,0,0,60,>50K
26,263444,9,Married-civ-spouse,Male,0,0,45,<=50K
35,52738,10,Married-civ-spouse,Male,0,0,46,<=50K
42,124692,9,Married-civ-spouse,Male,0,0,40,<=50K
30,37646,10,Married-civ-spouse,Male,0,0,40,<=50K
49,102308,13,Married-civ-spouse,Male,0,0,42,>50K
62,191188,9,Married-civ-spouse,Male,0,0,40,<=50K
31,226443,10,Married-civ-spouse,Male,0,0,55,>50K
31,199368,13,Married-civ-spouse,Male,0,0,50,>50K
36,138441,12,Married-civ-spouse,Male,0,0,55,<=50K
59,169982,13,Married-civ-spouse,Male,0,2002,50,<=50K
29,1268339,9,Married-spouse-absent,Male,0,0,40,<=50K
39,67136,11,Separated,Male,0,0,40,<=50K
27,207948,10,Never-married,Male,0,0,40,<=50K
34,113543,14,Never-married,Male,0,0,40,<=50K
67,226092,10,Married-civ-spouse,Male,0,0,44,<=50K
52,104280,10,Married-civ-spouse,Male,0,0,50,<=50K
62,68461,16,Married-civ-spouse,Male,0,0,40,>50K
29,102345,10,Never-married,Male,0,0,52,<=50K
24,229393,7,Never-married,Male,2463,0,40,<=50K
33,361497,9,Married-civ-spouse,Male,0,0,40,<=50K
22,146538,9,Never-married,Male,0,0,40,<=50K
45,103538,9,Married-civ-spouse,Male,0,0,40,>50K
42,148316,11,Married-civ-spouse,Male,0,0,40,>50K
25,179059,13,Never-married,Male,0,0,40,<=50K
29,106334,14,Never-married,Male,0,0,40,<=50K
43,345969,15,Married-civ-spouse,Male,0,0,50,>50K
27,132686,8,Never-married,Male,0,0,50,<=50K
45,102308,10,Married-civ-spouse,Male,0,0,40,<=50K
52,192386,14,Married-civ-spouse,Male,5013,0,40,<=50K
47,167159,9,Divorced,Male,4650,0,40,<=50K
44,212894,15,Divorced,Male,0,0,55,>50K
40,219266,9,Married-civ-spouse,Male,7688,0,50,>50K
19,319889,9,Never-married,Male,0,0,25,<=50K
33,174789,10,Never-married,Male,0,0,40,<=50K
25,122756,7,Separated,Male,0,0,35,<=50K
18,116528,10,Never-married,Male,0,0,30,<=50K
40,193524,10,Married-civ-spouse,Male,0,0,40,>50K
25,368115,13,Never-married,Male,13550,0,35,>50K
24,306779,11,Never-married,Male,0,0,35,<=50K
40,55363,9,Married-civ-spouse,Male,3411,0,40,<=50K
54,196328,13,Married-civ-spouse,Male,0,0,40,<=50K
40,374367,11,Separated,Male,0,0,44,<=50K
60,148522,10,Married-civ-spouse,Male,0,0,40,<=50K
34,136331,13,Married-civ-spouse,Male,0,0,60,<=50K
20,195767,9,Never-married,Male,0,0,40,<=50K
47,170850,9,Married-civ-spouse,Male,4064,0,60,<=50K
58,198145,13,Married-civ-spouse,Male,0,0,35,>50K
36,106964,9,Married-civ-spouse,Male,0,0,40,<=50K
51,258735,9,Divorced,Male,0,0,81,<=50K
40,144371,13,Married-civ-spouse,Male,0,0,15,<=50K
52,163678,9,Married-civ-spouse,Male,0,0,55,<=50K
47,268022,9,Married-civ-spouse,Male,0,0,55,>50K
44,175641,7,Married-civ-spouse,Male,0,0,40,>50K
59,159472,5,Married-civ-spouse,Male,0,0,40,<=50K
34,170769,9,Married-civ-spouse,Male,0,0,50,>50K
49,423222,14,Married-civ-spouse,Male,99999,0,80,>50K
37,359001,11,Married-civ-spouse,Male,15024,0,50,>50K
36,345712,9,Married-civ-spouse,Male,0,0,40,<=50K
46,216214,13,Married-civ-spouse,Male,0,0,35,>50K
44,209174,13,Married-civ-spouse,Male,0,0,70,>50K
23,91189,10,Married-civ-spouse,Male,0,0,40,<=50K
20,238917,9,Never-married,Male,0,0,40,<=50K
56,201318,5,Married-civ-spouse,Male,3411,0,50,<=50K
60,163946,5,Married-civ-spouse,Male,0,0,40,<=50K
31,291052,10,Married-civ-spouse,Male,0,2051,40,<=50K
20,104164,9,Never-married,Male,0,0,40,<=50K
38,161141,9,Divorced,Male,0,0,40,<=50K
26,192262,13,Never-married,Male,0,0,45,<=50K
51,30008,9,Married-civ-spouse,Male,0,0,60,<=50K
60,25141,10,Married-civ-spouse,Male,0,0,60,<=50K
23,173851,9,Never-married,Male,0,0,8,<=50K
37,126738,9,Married-civ-spouse,Male,0,0,72,<=50K
31,142675,10,Never-married,Male,0,0,40,<=50K
46,175428,14,Married-civ-spouse,Male,0,0,40,>50K
34,243776,9,Divorced,Male,0,0,40,<=50K
31,193231,13,Never-married,Male,3325,0,60,<=50K
24,214542,10,Never-married,Male,0,0,60,<=50K
18,104704,9,Never-married,Male,0,0,40,<=50K
51,237819,13,Married-civ-spouse,Male,0,0,50,>50K
50,124793,10,Married-civ-spouse,Male,0,0,55,<=50K
63,272425,11,Married-civ-spouse,Male,0,0,40,>50K
27,303954,13,Married-civ-spouse,Male,0,0,45,<=50K
44,138975,9,Married-civ-spouse,Male,0,0,55,<=50K
63,180911,7,Married-civ-spouse,Male,4386,0,37,>50K
60,123218,10,Married-civ-spouse,Male,0,0,40,<=50K
42,376072,9,Married-civ-spouse,Male,0,0,30,<=50K
18,210828,10,Never-married,Male,0,0,30,<=50K
24,258120,13,Never-married,Male,0,0,55,<=50K
58,27385,9,Married-civ-spouse,Male,0,0,60,>50K
31,150324,9,Married-civ-spouse,Male,0,0,40,<=50K
49,187454,9,Married-civ-spouse,Male,99999,0,65,>50K
28,134890,13,Never-married,Male,0,0,40,<=50K
36,93225,9,Divorced,Male,0,0,40,<=50K
36,180477,10,Married-civ-spouse,Male,0,0,50,>50K
34,112139,9,Married-civ-spouse,Male,0,0,40,<=50K
58,218724,4,Married-civ-spouse,Male,0,0,50,<=50K
28,53147,13,Never-married,Male,0,0,40,<=50K
30,347166,9,Never-married,Male,0,0,60,<=50K
22,142566,9,Never-married,Male,0,0,40,<=50K
19,262515,7,Never-married,Male,0,0,20,<=50K
81,89015,9,Married-civ-spouse,Male,0,0,18,<=50K
26,247025,10,Never-married,Male,0,0,40,<=50K
42,112607,9,Married-civ-spouse,Male,0,0,50,<=50K
58,266707,2,Married-civ-spouse,Male,0,2179,18,<=50K
54,127455,10,Married-civ-spouse,Male,0,0,48,>50K
45,149865,13,Married-civ-spouse,Male,0,0,60,>50K
46,164023,10,Married-civ-spouse,Male,0,0,70,>50K
36,238415,9,Divorced,Male,0,0,40,<=50K
35,178322,13,Married-civ-spouse,Male,0,0,40,>50K
25,122175,9,Never-married,Male,0,0,40,<=50K
68,196782,4,Married-civ-spouse,Male,0,0,30,<=50K
33,96245,12,Married-civ-spouse,Male,0,0,50,<=50K
47,201865,9,Married-civ-spouse,Male,0,0,40,<=50K
22,189888,9,Married-civ-spouse,Male,0,0,45,<=50K
31,50178,10,Married-civ-spouse,Male,0,0,40,<=50K
43,116666,15,Married-civ-spouse,Male,0,0,35,>50K
41,37997,8,Divorced,Male,0,0,84,>50K
29,87905,9,Divorced,Male,10520,0,40,>50K
31,1033222,10,Married-civ-spouse,Male,0,0,40,<=50K
44,98779,6,Married-civ-spouse,Male,4386,0,60,<=50K
29,59231,10,Married-civ-spouse,Male,0,0,42,<=50K
25,237865,10,Never-married,Male,0,0,40,<=50K
17,181608,6,Never-married,Male,0,0,12,<=50K
42,101709,11,Married-civ-spouse,Male,2885,0,40,<=50K
22,109053,8,Married-civ-spouse,Male,0,0,40,<=50K
38,156550,9,Married-civ-spouse,Male,0,0,60,<=50K
33,119918,13,Never-married,Male,0,0,45,<=50K
18,35065,9,Never-married,Male,0,0,35,<=50K
24,236696,9,Married-civ-spouse,Male,0,0,35,<=50K
50,248619,9,Married-civ-spouse,Male,0,0,40,<=50K
70,139889,10,Married-civ-spouse,Male,2653,0,70,<=50K
38,103456,13,Separated,Male,0,0,40,<=50K
38,229009,9,Married-civ-spouse,Male,0,0,45,<=50K
25,71351,2,Never-married,Male,0,0,25,<=50K
46,189498,13,Married-civ-spouse,Male,0,1848,45,>50K
52,76860,9,Married-civ-spouse,Male,0,0,8,<=50K
31,153005,13,Married-civ-spouse,Male,0,0,40,>50K
21,241367,10,Never-married,Male,0,0,10,<=50K
61,166124,9,Married-civ-spouse,Male,0,0,40,>50K
30,164190,13,Never-married,Male,0,0,42,<=50K
37,37778,11,Married-civ-spouse,Male,0,0,54,<=50K
29,185647,10,Never-married,Male,0,0,60,<=50K
50,162327,13,Married-civ-spouse,Male,0,1902,50,>50K
28,86615,9,Never-married,Male,0,0,30,<=50K
32,241885,6,Divorced,Male,0,0,40,<=50K
47,469907,12,Married-civ-spouse,Male,0,1740,40,<=50K
23,61743,3,Never-married,Male,0,0,35,<=50K
27,115705,10,Never-married,Male,0,0,50,<=50K
19,386378,9,Never-married,Male,0,0,35,<=50K
26,33610,9,Never-married,Male,0,0,40,<=50K
51,82783,9,Married-civ-spouse,Male,0,0,40,<=50K
44,278476,10,Married-civ-spouse,Male,0,0,60,>50K
63,26904,9,Married-civ-spouse,Male,0,0,98,<=50K
54,223660,9,Married-civ-spouse,Male,0,0,55,>50K
52,298035,14,Married-civ-spouse,Male,0,0,40,<=50K
36,257250,4,Never-married,Male,0,0,75,<=50K
27,104423,12,Never-married,Male,0,0,40,<=50K
21,307371,10,Never-married,Male,0,0,15,<=50K
64,205479,13,Married-civ-spouse,Male,0,0,50,>50K
56,273084,14,Married-civ-spouse,Male,0,0,40,>50K
37,31023,9,Married-civ-spouse,Male,0,0,45,<=50K
67,188903,4,Married-civ-spouse,Male,2414,0,40,<=50K
35,360799,9,Married-civ-spouse,Male,7298,0,40,>50K
38,193961,10,Married-civ-spouse,Male,0,0,40,>50K
34,221396,10,Married-civ-spouse,Male,0,0,40,<=50K
36,175643,9,Married-civ-spouse,Male,0,0,35,<=50K
48,91251,4,Married-civ-spouse,Male,0,0,30,<=50K
23,141003,9,Never-married,Male,0,0,60,<=50K
35,189404,10,Married-civ-spouse,Male,0,1740,40,<=50K
51,99185,12,Married-civ-spouse,Male,0,0,40,>50K
38,147258,9,Never-married,Male,0,0,40,<=50K
55,120970,6,Married-civ-spouse,Male,0,0,40,>50K
30,127651,9,Married-civ-spouse,Male,0,1887,48,>50K
29,277342,10,Never-married,Male,0,0,40,<=50K
37,231491,9,Married-civ-spouse,Male,0,0,35,<=50K
44,221172,9,Never-married,Male,0,0,30,<=50K
32,239150,10,Never-married,Male,0,0,40,<=50K
42,198692,10,Married-civ-spouse,Male,0,0,45,>50K
41,197093,13,Divorced,Male,0,0,40,<=50K
35,228190,9,Married-civ-spouse,Male,0,0,40,<=50K
25,55636,9,Never-married,Male,0,0,40,<=50K
21,170456,10,Never-married,Male,0,0,35,<=50K
27,168107,13,Married-civ-spouse,Male,0,0,40,<=50K
63,106648,9,Married-civ-spouse,Male,0,0,25,<=50K
24,136310,10,Married-civ-spouse,Male,0,0,40,<=50K
38,270985,10,Married-civ-spouse,Male,0,0,50,<=50K
56,250873,7,Married-civ-spouse,Male,0,0,45,<=50K
21,219835,11,Never-married,Male,0,0,40,<=50K
29,155970,9,Married-civ-spouse,Male,0,0,40,>50K
25,125159,12,Married-civ-spouse,Male,0,0,40,<=50K
50,176751,14,Divorced,Male,0,0,80,>50K
49,185385,12,Married-civ-spouse,Male,0,0,45,<=50K
32,206051,10,Never-married,Male,0,0,35,<=50K
31,117507,9,Never-married,Male,0,0,45,<=50K
45,236040,10,Married-civ-spouse,Male,0,0,40,>50K
32,443546,9,Never-married,Male,0,0,40,<=50K
25,224943,10,Married-spouse-absent,Male,0,0,40,<=50K
61,195595,4,Married-spouse-absent,Male,0,0,40,<=50K
46,102388,15,Married-civ-spouse,Male,15024,0,45,>50K
35,199753,10,Married-civ-spouse,Male,0,0,60,<=50K
28,176683,12,Never-married,Male,0,0,40,<=50K
39,153976,14,Married-civ-spouse,Male,0,0,40,>50K
23,280164,9,Never-married,Male,0,0,32,<=50K
32,157747,10,Married-civ-spouse,Male,0,0,40,<=50K
54,133050,10,Never-married,Male,0,0,41,<=50K
24,53942,13,Married-civ-spouse,Male,0,0,40,<=50K
49,233639,7,Married-civ-spouse,Male,0,0,50,<=50K
48,326048,13,Married-civ-spouse,Male,0,0,44,>50K
26,200681,9,Never-married,Male,0,0,40,<=50K
38,252250,7,Divorced,Male,0,0,65,<=50K
50,229272,9,Married-civ-spouse,Male,0,0,40,>50K
35,194591,10,Married-civ-spouse,Male,0,0,40,<=50K
62,195343,16,Divorced,Male,15020,0,50,>50K
53,107123,9,Divorced,Male,0,0,40,<=50K
42,279914,13,Married-civ-spouse,Male,0,0,40,>50K
70,207627,9,Married-civ-spouse,Male,2228,0,24,<=50K
61,123991,10,Married-civ-spouse,Male,0,0,20,<=50K
57,313929,10,Married-civ-spouse,Male,0,0,40,<=50K
29,159479,9,Married-civ-spouse,Male,0,0,55,<=50K
48,165484,10,Married-civ-spouse,Male,0,0,65,>50K
40,145504,9,Married-civ-spouse,Male,0,0,40,<=50K
37,60227,13,Never-married,Male,0,0,38,<=50K
44,145160,16,Married-civ-spouse,Male,0,0,40,>50K
45,259323,10,Married-civ-spouse,Male,0,0,40,<=50K
69,122850,6,Married-civ-spouse,Male,0,0,20,<=50K
37,116358,9,Never-married,Male,27828,0,48,>50K
18,120544,5,Never-married,Male,0,0,15,<=50K
34,124827,11,Never-married,Male,0,0,40,<=50K
45,120724,14,Married-civ-spouse,Male,4386,0,40,<=50K
35,111387,5,Never-married,Male,0,0,40,<=50K
24,141003,10,Never-married,Male,0,0,25,<=50K
31,248653,2,Never-married,Male,0,0,37,<=50K
50,182907,9,Never-married,Male,0,0,25,<=50K
50,151580,12,Married-civ-spouse,Male,0,0,45,<=50K
38,414791,13,Married-civ-spouse,Male,0,0,42,>50K
46,90758,14,Never-married,Male,0,0,35,>50K
48,188432,9,Married-civ-spouse,Male,3103,0,46,>50K
56,98630,4,Never-married,Male,0,0,40,<=50K
41,439919,3,Married-civ-spouse,Male,3411,0,40,<=50K
37,24342,10,Married-civ-spouse,Male,0,0,38,<=50K
23,190290,13,Never-married,Male,0,0,40,<=50K
35,250504,9,Married-civ-spouse,Male,0,0,60,>50K
20,198148,9,Never-married,Male,0,0,40,<=50K
41,145441,14,Married-civ-spouse,Male,0,0,50,>50K
61,539563,10,Married-civ-spouse,Male,0,0,45,>50K
30,111415,13,Married-civ-spouse,Male,0,0,45,>50K
37,30529,13,Married-civ-spouse,Male,0,2415,50,>50K
61,390472,9,Married-civ-spouse,Male,0,0,40,<=50K
45,114396,13,Divorced,Male,0,0,35,<=50K
35,202950,9,Married-civ-spouse,Male,0,0,55,>50K
29,205262,10,Never-married,Male,0,0,40,<=50K
17,151141,6,Never-married,Male,0,0,30,<=50K
40,99651,10,Married-civ-spouse,Male,0,0,60,<=50K
45,271901,9,Married-civ-spouse,Male,0,0,32,>50K
54,210736,9,Married-civ-spouse,Male,0,0,40,>50K
59,199713,9,Married-civ-spouse,Male,0,0,40,<=50K
72,139889,10,Married-civ-spouse,Male,0,0,74,<=50K
44,124924,9,Married-civ-spouse,Male,0,0,40,<=50K
32,309513,12,Married-civ-spouse,Male,0,0,40,<=50K
17,175587,7,Never-married,Male,0,0,30,<=50K
31,246439,10,Married-civ-spouse,Male,0,0,45,<=50K
42,255847,9,Married-civ-spouse,Male,0,0,40,<=50K
34,242984,13,Never-married,Male,0,0,40,<=50K
44,361280,10,Married-civ-spouse,Male,0,0,80,>50K
34,37646,12,Married-civ-spouse,Male,0,0,65,<=50K
40,146520,14,Married-civ-spouse,Male,0,0,40,>50K
26,160261,14,Never-married,Male,0,0,20,<=50K
50,164198,12,Married-civ-spouse,Male,15024,0,45,>50K
46,248895,13,Married-civ-spouse,Male,0,0,40,>50K
33,392812,13,Married-civ-spouse,Male,0,0,45,>50K
26,141838,13,Married-civ-spouse,Male,0,0,40,>50K
74,194312,5,Widowed,Male,0,0,10,<=50K
46,155489,9,Married-civ-spouse,Male,0,0,43,>50K
50,132716,10,Married-civ-spouse,Male,0,0,50,>50K
30,187560,13,Never-married,Male,0,0,40,<=50K
52,416129,1,Married-civ-spouse,Male,0,0,40,<=50K
28,203710,13,Never-married,Male,0,0,40,<=50K
21,202373,10,Married-civ-spouse,Male,0,0,40,<=50K
38,278924,10,Divorced,Male,0,0,44,<=50K
44,104892,10,Married-civ-spouse,Male,0,0,58,>50K
33,394447,14,Married-civ-spouse,Male,0,0,33,>50K
24,50400,10,Married-civ-spouse,Male,0,0,40,<=50K
38,119741,14,Married-civ-spouse,Male,0,0,40,>50K
56,175057,13,Married-civ-spouse,Male,0,0,40,<=50K
46,185385,9,Married-civ-spouse,Male,0,0,65,>50K
58,98361,9,Married-civ-spouse,Male,0,0,50,<=50K
31,433788,10,Married-civ-spouse,Male,0,0,40,>50K
37,152307,10,Married-civ-spouse,Male,0,0,40,>50K
25,261979,9,Never-married,Male,0,0,40,<=50K
37,163998,12,Married-civ-spouse,Male,0,0,50,>50K
46,193047,9,Married-civ-spouse,Male,0,0,40,>50K
38,227615,2,Married-civ-spouse,Male,0,0,40,<=50K
38,184655,9,Married-civ-spouse,Male,0,1740,48,<=50K
49,81654,15,Married-civ-spouse,Male,0,0,60,>50K
25,120268,13,Never-married,Male,0,0,70,<=50K
59,100313,9,Married-civ-spouse,Male,0,1887,40,>50K
43,191814,12,Married-civ-spouse,Male,7688,0,50,>50K
46,216414,11,Married-spouse-absent,Male,0,0,40,<=50K
57,361324,6,Married-civ-spouse,Male,0,0,40,<=50K
38,374524,13,Married-civ-spouse,Male,0,0,40,>50K
39,176335,14,Married-civ-spouse,Male,7688,0,65,>50K
33,339388,12,Divorced,Male,0,0,40,<=50K
18,298860,7,Never-married,Male,0,0,20,<=50K
34,106541,10,Married-civ-spouse,Male,0,0,40,<=50K
33,195891,10,Married-civ-spouse,Male,0,0,45,<=50K
33,267859,10,Married-civ-spouse,Male,0,0,40,>50K
23,224954,10,Never-married,Male,0,0,25,<=50K
73,336007,13,Married-civ-spouse,Male,0,2246,40,>50K
59,75804,9,Married-civ-spouse,Male,0,0,65,>50K
19,323810,6,Never-married,Male,0,0,40,<=50K
27,211032,2,Never-married,Male,0,0,40,<=50K
40,180123,9,Married-spouse-absent,Male,0,0,40,<=50K
37,180477,9,Married-civ-spouse,Male,0,0,47,<=50K
59,176647,9,Married-civ-spouse,Male,0,0,40,>50K
58,290661,9,Married-civ-spouse,Male,0,0,40,<=50K
37,251396,12,Married-civ-spouse,Male,0,0,65,>50K
22,34310,10,Never-married,Male,0,0,25,<=50K
33,176992,10,Married-civ-spouse,Male,0,0,40,>50K
42,185267,11,Married-civ-spouse,Male,0,0,32,<=50K
32,175878,4,Married-civ-spouse,Male,0,0,35,<=50K
23,373550,11,Married-civ-spouse,Male,0,0,40,<=50K
45,121124,15,Never-married,Male,0,0,50,>50K
34,327902,13,Married-civ-spouse,Male,0,0,55,<=50K
18,236262,7,Never-married,Male,0,0,12,<=50K
42,238188,9,Married-civ-spouse,Male,0,0,96,<=50K
44,68729,10,Married-civ-spouse,Male,0,1902,40,>50K
23,179413,9,Married-civ-spouse,Male,0,0,40,<=50K
42,326083,11,Married-civ-spouse,Male,0,0,40,<=50K
62,223447,8,Divorced,Male,0,0,40,<=50K
32,44677,13,Never-married,Male,0,0,40,<=50K
54,108435,10,Married-civ-spouse,Male,2829,0,30,<=50K
55,49737,10,Married-civ-spouse,Male,0,0,50,<=50K
34,40067,10,Married-civ-spouse,Male,0,0,40,<=50K
49,87928,9,Married-civ-spouse,Male,0,0,40,>50K
21,182117,12,Never-married,Male,0,0,40,<=50K
34,73585,14,Married-civ-spouse,Male,0,0,40,<=50K
45,140664,12,Divorced,Male,0,0,55,<=50K
56,295067,13,Never-married,Male,14084,0,45,>50K
43,190786,9,Married-civ-spouse,Male,0,0,40,>50K
48,123075,14,Married-civ-spouse,Male,0,0,35,>50K
52,199688,6,Married-civ-spouse,Male,0,0,45,<=50K
38,257250,9,Never-married,Male,0,0,50,<=50K
22,554317,5,Married-spouse-absent,Male,0,0,35,<=50K
19,271521,9,Never-married,Male,0,0,24,<=50K
36,193026,13,Married-civ-spouse,Male,0,0,40,>50K
48,82098,10,Married-civ-spouse,Male,0,0,65,<=50K
33,164190,11,Married-civ-spouse,Male,7298,0,40,>50K
25,189897,9,Married-civ-spouse,Male,0,0,40,<=50K
52,326156,10,Divorced,Male,0,0,40,>50K
82,147729,3,Widowed,Male,0,0,20,<=50K
28,201186,9,Married-civ-spouse,Male,99999,0,40,>50K
23,410439,9,Never-married,Male,0,0,25,<=50K
31,227146,13,Married-civ-spouse,Male,0,0,55,>50K
35,105803,10,Married-civ-spouse,Male,0,0,50,>50K
49,358668,16,Married-civ-spouse,Male,0,0,45,>50K
27,211570,7,Never-married,Male,0,0,40,<=50K
41,32185,14,Married-civ-spouse,Male,0,0,40,>50K
22,163870,9,Never-married,Male,0,0,40,<=50K
60,127805,4,Married-civ-spouse,Male,0,0,40,>50K
34,96245,9,Married-civ-spouse,Male,0,0,40,<=50K
31,248178,10,Married-civ-spouse,Male,0,0,35,<=50K
45,325390,9,Married-civ-spouse,Male,0,0,40,<=50K
25,456618,4,Never-married,Male,0,0,40,<=50K
31,414525,8,Never-married,Male,0,0,60,<=50K
42,140474,12,Divorced,Male,0,0,35,<=50K
29,168470,9,Never-married,Male,0,0,40,<=50K
68,493363,13,Married-civ-spouse,Male,0,0,20,<=50K
35,160120,13,Married-civ-spouse,Male,0,0,40,>50K
34,117963,15,Married-civ-spouse,Male,0,0,50,>50K
47,148171,16,Divorced,Male,0,0,50,>50K
47,191978,10,Married-civ-spouse,Male,0,0,40,>50K
40,347890,13,Married-civ-spouse,Male,0,0,40,>50K
23,39603,10,Never-married,Male,0,0,40,<=50K
36,128876,6,Married-civ-spouse,Male,0,0,40,<=50K
44,185798,11,Separated,Male,0,0,48,>50K
35,117166,13,Never-married,Male,0,0,50,<=50K
19,36012,10,Never-married,Male,0,0,20,<=50K
20,174714,10,Never-married,Male,0,0,16,<=50K
30,113838,11,Married-civ-spouse,Male,3137,0,60,<=50K
45,28035,10,Never-married,Male,0,0,50,<=50K
50,162632,9,Married-civ-spouse,Male,0,0,2,<=50K
22,424494,10,Never-married,Male,0,0,25,<=50K
32,97723,11,Never-married,Male,0,0,40,<=50K
36,409189,10,Married-civ-spouse,Male,0,0,40,>50K
51,311350,13,Married-civ-spouse,Male,0,0,40,>50K
59,114760,10,Married-civ-spouse,Male,0,0,20,>50K
42,145175,10,Married-civ-spouse,Male,0,0,40,<=50K
36,287658,9,Never-married,Male,0,0,40,<=50K
34,400416,7,Never-married,Male,0,0,45,<=50K
59,144071,3,Married-civ-spouse,Male,2580,0,15,<=50K
34,340940,13,Married-civ-spouse,Male,7298,0,60,>50K
26,211695,13,Never-married,Male,0,0,40,<=50K
37,222450,3,Married-civ-spouse,Male,0,0,40,<=50K
22,287988,10,Never-married,Male,0,0,15,<=50K
36,155537,9,Married-civ-spouse,Male,0,0,40,<=50K
43,184378,13,Never-married,Male,0,0,40,<=50K
20,114357,10,Never-married,Male,0,0,40,<=50K
40,95639,9,Never-married,Male,0,0,40,<=50K
61,243283,9,Married-civ-spouse,Male,0,0,40,<=50K
38,180303,13,Married-civ-spouse,Male,0,0,50,>50K
30,188403,10,Never-married,Male,0,0,40,<=50K
63,310396,5,Married-civ-spouse,Male,5178,0,40,>50K
36,49626,9,Married-civ-spouse,Male,0,0,40,<=50K
44,171424,13,Married-civ-spouse,Male,0,0,40,>50K
26,109186,10,Married-civ-spouse,Male,0,0,50,<=50K
