age,fnlwgt,education-num,marital-status,sex,capital-gain,capital-loss,hours-per-week,income
36,111128,10,Separated,Male,0,0,60,>50K
52,117295,2,Married-civ-spouse,Male,0,0,50,>50K
57,24473,11,Married-civ-spouse,Male,0,0,40,>50K
41,171615,12,Married-civ-spouse,Male,0,0,45,>50K
37,263094,13,Married-civ-spouse,Male,7298,0,40,>50K
30,177304,9,Married-civ-spouse,Male,0,0,40,>50K
45,275995,13,Married-civ-spouse,Male,0,0,50,>50K
39,186191,14,Married-civ-spouse,Male,0,1848,50,>50K
42,104663,16,Never-married,Female,0,0,40,>50K
38,269318,10,Married-civ-spouse,Male,7298,0,40,>50K
28,271466,9,Married-civ-spouse,Male,0,0,45,>50K
55,368797,14,Married-civ-spouse,Male,0,1977,60,>50K
51,193720,13,Married-civ-spouse,Male,0,0,45,>50K
35,148903,9,Married-civ-spouse,Female,0,0,16,>50K
54,343242,10,Married-civ-spouse,Male,0,0,44,>50K
59,31782,6,Married-civ-spouse,Male,0,0,45,>50K
57,222247,8,Married-civ-spouse,Male,0,0,40,>50K
63,174018,10,Married-civ-spouse,Male,0,0,40,>50K
29,152951,9,Married-civ-spouse,Male,0,0,40,>50K
33,392812,10,Married-civ-spouse,Male,0,0,50,>50K
49,287647,14,Divorced,Male,4787,0,45,>50K
28,198197,13,Never-married,Male,0,0,55,>50K
24,52242,9,Married-civ-spouse,Female,0,0,40,>50K
39,272950,13,Married-civ-spouse,Male,0,0,45,>50K
35,359131,13,Married-civ-spouse,Female,7298,0,8,>50K
61,392694,10,Divorced,Male,0,0,50,>50K
31,217460,9,Married-civ-spouse,Male,0,0,45,>50K
35,139647,10,Divorced,Female,0,0,40,>50K
28,130067,13,Married-civ-spouse,Female,0,0,40,>50K
49,349633,14,Married-civ-spouse,Female,0,0,50,>50K
56,212864,9,Married-civ-spouse,Male,0,0,40,>50K
50,548361,13,Married-civ-spouse,Male,0,0,20,>50K
34,56964,16,Married-civ-spouse,Female,0,0,50,>50K
27,146764,10,Married-civ-spouse,Female,0,0,40,>50K
58,318106,9,Married-civ-spouse,Male,0,0,40,>50K
49,107597,9,Divorced,Female,14084,0,30,>50K
41,396467,12,Married-civ-spouse,Male,0,0,50,>50K
38,125933,13,Married-civ-spouse,Male,0,0,40,>50K
54,161691,14,Divorced,Female,0,2559,40,>50K
28,176683,13,Married-civ-spouse,Male,5178,0,50,>50K
35,175769,9,Married-civ-spouse,Male,0,0,65,>50K
41,252986,14,Married-civ-spouse,Male,0,0,40,>50K
33,198003,10,Married-civ-spouse,Male,7298,0,50,>50K
35,216473,10,Married-civ-spouse,Male,0,0,50,>50K
34,114691,9,Married-civ-spouse,Male,0,0,40,>50K
69,240562,15,Married-civ-spouse,Male,99999,0,40,>50K
50,158680,14,Married-civ-spouse,Male,0,0,50,>50K
43,182757,9,Married-civ-spouse,Male,0,0,40,>50K
32,131584,9,Married-civ-spouse,Male,7298,0,40,>50K
56,132930,14,Never-married,Female,0,0,50,>50K
41,204415,13,Married-civ-spouse,Male,0,0,48,>50K
37,147258,5,Married-civ-spouse,Male,0,0,50,>50K
47,213140,11,Married-civ-spouse,Male,7688,0,40,>50K
48,170142,14,Divorced,Male,0,0,40,>50K
32,95885,7,Never-married,Male,13550,0,60,>50K
52,42984,15,Married-civ-spouse,Male,0,0,70,>50K
28,33363,9,Married-civ-spouse,Male,0,0,70,>50K
35,24106,10,Married-civ-spouse,Male,0,0,40,>50K
33,326104,10,Married-civ-spouse,Male,0,0,50,>50K
45,168837,10,Married-civ-spouse,Female,0,0,24,>50K
38,290306,9,Married-civ-spouse,Male,0,0,40,>50K
34,347166,16,Never-married,Male,0,0,50,>50K
36,116358,14,Married-civ-spouse,Male,0,0,40,>50K
53,229465,14,Married-civ-spouse,Male,0,0,55,>50K
31,201122,13,Married-civ-spouse,Male,0,1902,45,>50K
46,328216,15,Married-civ-spouse,Male,0,0,45,>50K
31,167725,13,Married-civ-spouse,Male,15024,0,48,>50K
42,69019,10,Married-civ-spouse,Male,0,0,40,>50K
41,79797,9,Married-spouse-absent,Male,0,0,40,>50K
52,49069,10,Married-civ-spouse,Female,0,0,40,>50K
33,127894,15,Married-civ-spouse,Male,0,0,60,>50K
35,287658,10,Married-civ-spouse,Male,0,0,40,>50K
56,119069,13,Married-civ-spouse,Male,0,0,40,>50K
37,170174,9,Married-civ-spouse,Male,0,0,46,>50K
55,184882,11,Married-civ-spouse,Male,5178,0,50,>50K
84,172907,10,Married-civ-spouse,Male,0,0,35,>50K
31,177675,13,Married-civ-spouse,Male,0,0,40,>50K
26,173992,10,Married-civ-spouse,Male,0,0,45,>50K
68,233954,14,Widowed,Female,0,0,40,>50K
37,140713,10,Married-civ-spouse,Male,0,0,40,>50K
25,102476,13,Never-married,Male,27828,0,50,>50K
32,134737,13,Married-civ-spouse,Male,0,0,70,>50K
36,411797,13,Never-married,Female,0,0,35,>50K
33,332379,9,Married-civ-spouse,Male,0,0,40,>50K
53,102828,9,Married-civ-spouse,Male,0,0,35,>50K
37,215310,9,Married-civ-spouse,Male,0,0,50,>50K
40,237293,15,Married-civ-spouse,Female,15024,0,40,>50K
46,29696,9,Married-civ-spouse,Male,0,0,40,>50K
40,409922,10,Married-civ-spouse,Male,7298,0,40,>50K
38,114591,13,Married-civ-spouse,Female,15024,0,40,>50K
30,154950,10,Married-civ-spouse,Male,15024,0,60,>50K
51,290290,13,Married-civ-spouse,Male,0,0,45,>50K
44,246862,9,Married-civ-spouse,Female,0,0,40,>50K
34,320194,15,Separated,Male,0,0,48,>50K
53,157069,12,Married-civ-spouse,Male,0,0,40,>50K
37,412296,9,Married-civ-spouse,Male,0,0,35,>50K
51,176240,12,Married-civ-spouse,Male,0,0,40,>50K
43,58447,16,Married-civ-spouse,Male,99999,0,55,>50K
48,350440,10,Married-civ-spouse,Male,0,0,40,>50K
28,119793,11,Divorced,Male,10520,0,50,>50K
50,238959,13,Married-civ-spouse,Male,99999,0,60,>50K
28,192283,14,Married-spouse-absent,Female,0,0,80,>50K
44,103111,15,Married-civ-spouse,Male,0,0,60,>50K
40,176716,10,Married-civ-spouse,Male,0,0,40,>50K
50,363405,13,Married-civ-spouse,Female,0,0,50,>50K
50,339905,10,Married-civ-spouse,Male,0,0,40,>50K
31,236599,13,Married-civ-spouse,Male,0,0,45,>50K
67,45537,14,Married-civ-spouse,Male,0,0,40,>50K
41,178002,9,Married-civ-spouse,Female,0,0,40,>50K
29,39484,13,Married-civ-spouse,Male,7298,0,42,>50K
37,177285,11,Married-civ-spouse,Female,0,0,48,>50K
49,191277,10,Married-civ-spouse,Male,15024,0,50,>50K
51,99185,13,Married-civ-spouse,Male,0,0,60,>50K
41,94113,14,Married-civ-spouse,Male,0,0,60,>50K
46,226871,13,Divorced,Male,0,0,50,>50K
40,64885,14,Married-civ-spouse,Male,0,0,70,>50K
42,155972,9,Married-civ-spouse,Male,0,0,40,>50K
24,322931,4,Married-civ-spouse,Male,0,1902,40,>50K
65,154171,15,Married-civ-spouse,Male,20051,0,60,>50K
43,124692,13,Married-civ-spouse,Male,0,0,40,>50K
50,102346,13,Married-civ-spouse,Female,0,2415,20,>50K
53,346871,9,Divorced,Male,4787,0,46,>50K
36,269722,13,Married-civ-spouse,Male,0,0,55,>50K
44,279183,10,Married-civ-spouse,Female,0,0,40,>50K
52,142757,9,Married-civ-spouse,Male,0,0,40,>50K
45,30457,13,Married-civ-spouse,Male,15024,0,40,>50K
52,334273,16,Married-civ-spouse,Male,99999,0,65,>50K
55,182460,9,Married-civ-spouse,Male,15024,0,35,>50K
19,200790,8,Married-civ-spouse,Female,15024,0,40,>50K
48,148995,14,Married-civ-spouse,Male,0,0,40,>50K
49,102583,10,Married-civ-spouse,Male,0,1848,44,>50K
50,172046,10,Married-civ-spouse,Male,0,0,40,>50K
41,174575,9,Married-civ-spouse,Male,0,1887,45,>50K
59,212600,10,Separated,Male,0,0,40,>50K
40,242521,11,Married-civ-spouse,Male,0,0,40,>50K
31,168387,13,Married-civ-spouse,Male,7688,0,40,>50K
45,194698,10,Married-civ-spouse,Male,0,0,40,>50K
33,222205,9,Married-civ-spouse,Female,0,0,40,>50K
60,63526,13,Married-civ-spouse,Male,0,0,40,>50K
63,46907,13,Married-civ-spouse,Male,0,0,8,>50K
38,297449,13,Married-civ-spouse,Male,7298,0,50,>50K
43,154374,10,Married-civ-spouse,Male,15024,0,60,>50K
51,229465,14,Married-civ-spouse,Male,15024,0,50,>50K
58,61474,9,Married-civ-spouse,Male,0,0,55,>50K
29,137618,10,Never-married,Female,0,0,41,>50K
51,172046,14,Married-civ-spouse,Male,0,1977,50,>50K
52,135339,10,Married-civ-spouse,Male,0,0,40,>50K
43,144778,9,Married-civ-spouse,Male,0,0,50,>50K
36,109133,13,Married-civ-spouse,Male,0,0,50,>50K
28,147560,10,Married-civ-spouse,Male,0,1902,55,>50K
49,111959,13,Married-civ-spouse,Male,0,0,60,>50K
37,161226,9,Married-civ-spouse,Female,0,0,30,>50K
79,62176,16,Widowed,Male,0,0,6,>50K
37,192939,13,Married-civ-spouse,Male,0,0,40,>50K
47,120131,9,Married-civ-spouse,Male,0,0,50,>50K
63,179981,10,Married-civ-spouse,Male,0,0,60,>50K
45,88781,13,Married-civ-spouse,Male,0,0,40,>50K
43,150528,14,Married-civ-spouse,Male,0,0,40,>50K
38,65382,10,Married-civ-spouse,Male,0,0,40,>50K
47,176893,9,Divorced,Male,8614,0,44,>50K
29,286634,13,Married-civ-spouse,Female,0,0,50,>50K
37,223433,9,Married-civ-spouse,Male,0,0,40,>50K
39,380614,10,Divorced,Female,0,0,45,>50K
31,455995,10,Never-married,Male,0,0,65,>50K
52,168539,9,Married-civ-spouse,Male,0,0,40,>50K
51,85423,9,Married-civ-spouse,Male,0,0,55,>50K
54,206964,10,Married-civ-spouse,Male,0,0,40,>50K
47,168232,13,Married-civ-spouse,Male,7298,0,40,>50K
39,103260,13,Married-civ-spouse,Female,0,0,30,>50K
62,210142,11,Married-civ-spouse,Male,0,0,50,>50K
56,381965,13,Married-civ-spouse,Male,15024,0,40,>50K
48,120131,9,Divorced,Male,8614,0,40,>50K
52,155983,13,Married-civ-spouse,Male,0,0,40,>50K
57,211804,13,Married-civ-spouse,Male,3103,0,50,>50K
33,121245,13,Married-civ-spouse,Male,0,0,60,>50K
47,120781,14,Married-civ-spouse,Male,15024,0,40,>50K
49,110457,10,Married-civ-spouse,Male,0,0,50,>50K
47,287828,13,Married-civ-spouse,Female,0,0,40,>50K
53,29658,9,Married-civ-spouse,Male,0,0,40,>50K
41,93227,13,Married-civ-spouse,Male,0,1977,60,>50K
40,96129,9,Married-civ-spouse,Male,0,0,72,>50K
48,202467,13,Married-civ-spouse,Male,0,1485,40,>50K
55,31905,14,Married-civ-spouse,Male,0,1977,40,>50K
45,358242,13,Married-civ-spouse,Male,0,0,45,>50K
70,272896,16,Married-civ-spouse,Male,0,0,40,>50K
37,265266,15,Married-civ-spouse,Male,0,0,40,>50K
35,320084,13,Married-civ-spouse,Female,0,0,55,>50K
35,89508,9,Married-civ-spouse,Male,0,0,50,>50K
43,112181,11,Married-civ-spouse,Female,0,1902,32,>50K
52,164135,9,Married-civ-spouse,Male,0,0,50,>50K
51,138847,13,Married-civ-spouse,Male,0,0,40,>50K
29,351871,13,Never-married,Male,0,0,50,>50K
28,263614,13,Married-civ-spouse,Male,0,0,40,>50K
48,158924,9,Married-civ-spouse,Female,0,0,40,>50K
53,50048,16,Married-civ-spouse,Male,7688,0,50,>50K
43,24763,14,Married-civ-spouse,Male,0,1887,45,>50K
26,157028,14,Never-married,Male,0,0,55,>50K
49,203067,10,Married-civ-spouse,Male,0,0,40,>50K
42,213019,14,Never-married,Female,0,0,40,>50K
55,296085,12,Married-civ-spouse,Male,0,0,40,>50K
35,44780,10,Married-civ-spouse,Female,7688,0,20,>50K
39,202027,15,Married-civ-spouse,Male,0,0,45,>50K
45,56841,9,Married-civ-spouse,Male,0,0,40,>50K
65,193216,9,Married-civ-spouse,Male,9386,0,40,>50K
37,185567,9,Divorced,Male,0,0,40,>50K
47,304857,14,Separated,Male,27828,0,40,>50K
54,154949,7,Married-civ-spouse,Female,0,0,40,>50K
38,108140,14,Married-civ-spouse,Male,0,0,50,>50K
32,295589,14,Married-civ-spouse,Male,0,1977,40,>50K
42,383493,10,Married-civ-spouse,Male,15024,0,50,>50K
25,163620,9,Married-civ-spouse,Male,7298,0,84,>50K
60,141580,9,Married-civ-spouse,Male,0,0,50,>50K
38,333651,13,Married-civ-spouse,Male,15024,0,70,>50K
44,257758,16,Married-civ-spouse,Male,0,0,40,>50K
39,91711,14,Married-civ-spouse,Male,0,0,40,>50K
65,115922,13,Married-civ-spouse,Male,0,0,40,>50K
37,217054,13,Married-civ-spouse,Male,0,0,35,>50K
34,160449,9,Married-civ-spouse,Male,0,0,44,>50K
60,148492,9,Married-civ-spouse,Male,0,1485,50,>50K
36,24106,9,Married-civ-spouse,Male,3103,0,40,>50K
53,88842,9,Married-civ-spouse,Male,99999,0,40,>50K
37,39089,10,Married-civ-spouse,Male,3103,0,50,>50K
30,186932,16,Married-civ-spouse,Male,5178,0,75,>50K
35,112271,13,Married-civ-spouse,Male,0,0,50,>50K
38,229700,14,Married-civ-spouse,Male,0,0,40,>50K
35,161637,16,Married-civ-spouse,Male,0,1902,40,>50K
53,281425,9,Married-civ-spouse,Male,0,0,40,>50K
40,216237,13,Divorced,Female,0,0,45,>50K
27,190525,13,Married-civ-spouse,Male,7298,0,55,>50K
44,187720,10,Married-civ-spouse,Male,0,0,50,>50K
45,202812,13,Married-civ-spouse,Male,0,0,40,>50K
46,201699,9,Married-civ-spouse,Male,0,0,40,>50K
47,192894,9,Married-civ-spouse,Male,0,0,50,>50K
40,141649,11,Married-civ-spouse,Male,0,0,40,>50K
47,329144,9,Married-civ-spouse,Male,4386,0,45,>50K
50,27484,9,Married-civ-spouse,Male,0,0,50,>50K
33,345277,13,Never-married,Female,0,0,45,>50K
52,147629,9,Married-civ-spouse,Male,0,0,60,>50K
46,216414,14,Married-civ-spouse,Male,0,1977,60,>50K
56,143266,10,Married-civ-spouse,Male,0,0,40,>50K
27,207352,13,Married-civ-spouse,Male,0,0,40,>50K
34,379798,14,Married-civ-spouse,Male,0,0,40,>50K
64,111795,13,Married-civ-spouse,Male,0,0,45,>50K
32,161153,9,Married-civ-spouse,Male,0,1902,55,>50K
57,140426,16,Married-civ-spouse,Male,0,1977,40,>50K
41,356934,10,Married-civ-spouse,Male,0,0,44,>50K
47,168232,10,Married-civ-spouse,Male,0,0,44,>50K
46,236852,13,Married-civ-spouse,Male,0,0,45,>50K
51,163826,9,Married-civ-spouse,Male,0,0,40,>50K
40,207578,12,Married-civ-spouse,Male,0,1977,60,>50K
43,270721,13,Married-civ-spouse,Male,0,0,55,>50K
36,206521,13,Married-civ-spouse,Male,0,0,60,>50K
26,178140,13,Married-civ-spouse,Male,0,0,45,>50K
36,126569,10,Married-civ-spouse,Male,0,0,40,>50K
28,398918,13,Never-married,Male,0,0,50,>50K
53,89587,10,Married-civ-spouse,Male,7298,0,45,>50K
40,572751,15,Married-civ-spouse,Male,5178,0,40,>50K
37,193689,11,Married-civ-spouse,Male,0,0,42,>50K
34,226443,10,Married-civ-spouse,Male,0,0,40,>50K
51,123703,9,Married-civ-spouse,Male,4386,0,40,>50K
28,100829,13,Married-civ-spouse,Female,0,0,50,>50K
30,116138,13,Never-married,Male,27828,0,60,>50K
48,240231,13,Married-civ-spouse,Male,0,0,40,>50K
54,257337,10,Married-civ-spouse,Male,0,0,40,>50K
40,175943,11,Married-civ-spouse,Female,0,1977,15,>50K
41,125461,10,Divorced,Male,0,0,40,>50K
28,90196,13,Married-civ-spouse,Male,0,0,45,>50K
54,104501,10,Married-civ-spouse,Male,15024,0,40,>50K
39,355468,9,Married-civ-spouse,Male,0,1887,46,>50K
59,395736,9,Married-civ-spouse,Male,0,0,40,>50K
60,159049,15,Married-civ-spouse,Male,0,0,70,>50K
49,195612,10,Married-civ-spouse,Male,7298,0,40,>50K
31,373432,13,Married-civ-spouse,Male,7298,0,55,>50K
37,152909,11,Married-civ-spouse,Male,7688,0,40,>50K
30,112115,13,Married-civ-spouse,Male,0,0,50,>50K
30,162442,13,Married-civ-spouse,Female,7688,0,50,>50K
78,188044,13,Married-civ-spouse,Male,0,2392,40,>50K
43,130126,13,Married-civ-spouse,Male,0,0,40,>50K
43,211763,16,Separated,Female,0,0,24,>50K
59,187502,10,Married-civ-spouse,Male,0,0,50,>50K
48,20296,9,Divorced,Female,0,0,37,>50K
61,116230,13,Married-civ-spouse,Male,0,0,40,>50K
52,287927,9,Married-civ-spouse,Female,15024,0,40,>50K
51,237141,14,Married-civ-spouse,Male,0,0,40,>50K
52,159755,13,Married-civ-spouse,Male,0,1887,40,>50K
59,113959,9,Married-civ-spouse,Male,0,0,45,>50K
46,250821,15,Married-civ-spouse,Male,15024,0,40,>50K
54,219276,13,Married-civ-spouse,Male,0,0,40,>50K
32,112115,13,Married-civ-spouse,Male,7688,0,40,>50K
45,182313,13,Married-civ-spouse,Male,7688,0,50,>50K
33,169496,13,Married-civ-spouse,Male,0,0,50,>50K
39,184801,13,Married-civ-spouse,Male,0,0,40,>50K
